Customer,Loan ID,Date Start,Amount,Date Finish,Duration
Jack Wilson,loan_18,09-12-2020,192000,09-10-2021,10
Charlotte Robinson,loan_1,11-07-2010,93960,11-01-2011,6
Charlotte Robinson,loan_2,15-01-2011,138240,15-09-2011,8
Charlotte Robinson,loan_3,14-09-2011,207900,14-08-2012,11
Charlotte Robinson,loan_4,15-08-2012,128520,15-03-2013,7
Charlotte Robinson,loan_5,16-03-2013,194400,16-03-2014,12
Charlotte Robinson,loan_6,22-03-2014,102060,22-12-2014,9
Charlotte Robinson,loan_7,09-12-2014,43200,09-04-2015,4
Charlotte Robinson,loan_8,14-04-2015,90720,14-11-2015,7
Charlotte Robinson,loan_9,18-11-2015,64800,18-04-2016,5
Charlotte Robinson,loan_10,25-04-2016,194400,25-04-2017,12
Charlotte Robinson,loan_11,01-04-2017,81000,01-10-2017,6
Charlotte Robinson,loan_12,01-10-2017,142560,01-06-2018,8
Charlotte Robinson,loan_13,25-06-2018,126360,25-03-2019,9
Charlotte Robinson,loan_14,24-03-2019,54000,24-07-2019,4
Charlotte Robinson,loan_15,09-07-2019,105300,09-12-2019,5
Charlotte Robinson,loan_16,11-12-2019,162000,11-12-2020,12
Charlotte Robinson,loan_17,05-12-2020,120960,05-07-2021,7
Elsie Davidson,loan_1,19-11-2010,295680,19-10-2011,11
Elsie Davidson,loan_2,22-10-2011,211680,22-05-2012,7
Elsie Davidson,loan_3,11-05-2012,179200,11-10-2012,5
Elsie Davidson,loan_4,10-10-2012,329280,10-10-2013,12
Elsie Davidson,loan_5,11-10-2013,289520,11-09-2014,11
Elsie Davidson,loan_6,04-09-2014,369600,04-08-2015,11
Elsie Davidson,loan_7,08-08-2015,134400,08-12-2015,4
Elsie Davidson,loan_8,25-12-2015,287280,25-09-2016,9
Elsie Davidson,loan_9,02-09-2016,268800,02-07-2017,10
Elsie Davidson,loan_10,03-07-2017,131600,03-12-2017,5
Elsie Davidson,loan_11,20-12-2017,375760,20-11-2018,11
Elsie Davidson,loan_12,05-11-2018,165200,05-04-2019,5
Elsie Davidson,loan_13,18-04-2019,277200,18-03-2020,11
Elsie Davidson,loan_14,14-03-2020,272160,14-12-2020,9
Elsie Davidson,loan_15,16-12-2020,344960,16-11-2021,11
Charlotte Davidson,loan_1,15-11-2010,79900,15-04-2011,5
Charlotte Davidson,loan_2,02-04-2011,112800,02-02-2012,10
Charlotte Davidson,loan_3,04-02-2012,54050,04-07-2012,5
Charlotte Davidson,loan_4,23-07-2012,178600,23-05-2013,10
Charlotte Davidson,loan_5,15-05-2013,94000,15-01-2014,8
Charlotte Davidson,loan_6,24-01-2014,49350,24-06-2014,5
Charlotte Davidson,loan_7,14-06-2014,175780,14-05-2015,11
Charlotte Davidson,loan_8,23-05-2015,101520,23-02-2016,9
Charlotte Davidson,loan_9,20-02-2016,159800,20-12-2016,10
Charlotte Davidson,loan_10,16-12-2016,108100,16-10-2017,10
Charlotte Davidson,loan_11,20-10-2017,101520,20-04-2018,6
Charlotte Davidson,loan_12,20-04-2018,118440,20-01-2019,9
Charlotte Davidson,loan_13,25-01-2019,139590,25-10-2019,9
Charlotte Davidson,loan_14,23-10-2019,121730,23-05-2020,7
Charlotte Davidson,loan_15,04-05-2020,148050,04-02-2021,9
Thomas Davidson,loan_1,22-03-2010,132300,22-09-2010,6
Thomas Davidson,loan_2,25-09-2010,95760,25-01-2011,4
Thomas Davidson,loan_3,17-01-2011,92610,17-08-2011,7
Thomas Davidson,loan_4,17-08-2011,141120,17-04-2012,8
Thomas Davidson,loan_5,15-04-2012,50400,15-08-2012,4
Thomas Davidson,loan_6,08-08-2012,65520,08-12-2012,4
Thomas Davidson,loan_7,16-12-2012,63000,16-05-2013,5
Thomas Davidson,loan_8,05-05-2013,279720,05-05-2014,12
Thomas Davidson,loan_9,03-05-2014,97650,03-10-2014,5
Thomas Davidson,loan_10,14-10-2014,119700,14-03-2015,5
Thomas Davidson,loan_11,25-03-2015,139860,25-09-2015,6
Thomas Davidson,loan_12,07-09-2015,201600,07-05-2016,8
Thomas Davidson,loan_13,12-05-2016,138600,12-03-2017,10
Thomas Davidson,loan_14,13-03-2017,207900,13-02-2018,11
Thomas Davidson,loan_15,16-02-2018,249480,16-01-2019,11
Thomas Davidson,loan_16,06-01-2019,176400,06-11-2019,10
Thomas Davidson,loan_17,14-11-2019,149940,14-06-2020,7
Thomas Davidson,loan_18,19-06-2020,279720,19-06-2021,12
William Chapman,loan_1,06-10-2010,191360,06-06-2011,8
William Chapman,loan_2,10-06-2011,325680,10-06-2012,12
William Chapman,loan_3,08-06-2012,303600,08-05-2013,11
William Chapman,loan_4,22-05-2013,189980,22-12-2013,7
William Chapman,loan_5,23-12-2013,308660,23-11-2014,11
William Chapman,loan_6,25-11-2014,298080,25-11-2015,12
William Chapman,loan_7,09-11-2015,217120,09-07-2016,8
William Chapman,loan_8,05-07-2016,154560,05-01-2017,6
William Chapman,loan_9,10-01-2017,239200,10-11-2017,10
William Chapman,loan_10,14-11-2017,138000,14-04-2018,5
William Chapman,loan_11,05-04-2018,244260,05-01-2019,9
William Chapman,loan_12,03-01-2019,140300,03-06-2019,5
William Chapman,loan_13,01-06-2019,320160,01-06-2020,12
William Chapman,loan_14,12-06-2020,186300,12-03-2021,9
Freya Walker,loan_1,03-05-2010,112840,03-12-2010,7
Freya Walker,loan_2,15-12-2010,241800,15-10-2011,10
Freya Walker,loan_3,13-10-2011,217620,13-07-2012,9
Freya Walker,loan_4,21-07-2012,99200,21-11-2012,4
Freya Walker,loan_5,07-11-2012,297600,07-11-2013,12
Freya Walker,loan_6,03-11-2013,117180,03-06-2014,7
Freya Walker,loan_7,15-06-2014,145080,15-12-2014,6
Freya Walker,loan_8,06-12-2014,186000,06-12-2015,12
Freya Walker,loan_9,06-12-2015,80600,06-05-2016,5
Freya Walker,loan_10,17-05-2016,83700,17-10-2016,5
Freya Walker,loan_11,02-10-2016,91760,02-02-2017,4
Freya Walker,loan_12,04-02-2017,163680,04-02-2018,12
Freya Walker,loan_13,03-02-2018,148800,03-02-2019,12
Freya Walker,loan_14,18-02-2019,71920,18-06-2019,4
Freya Walker,loan_15,18-06-2019,218240,18-05-2020,11
Freya Walker,loan_16,21-05-2020,200880,21-02-2021,9
Daisy Robinson,loan_1,04-07-2010,286440,04-06-2011,11
Daisy Robinson,loan_2,08-06-2011,236880,08-06-2012,12
Daisy Robinson,loan_3,20-06-2012,239400,20-04-2013,10
Daisy Robinson,loan_4,12-04-2013,208320,12-12-2013,8
Daisy Robinson,loan_5,01-12-2013,181440,01-08-2014,8
Daisy Robinson,loan_6,02-08-2014,96600,02-01-2015,5
Daisy Robinson,loan_7,21-01-2015,149940,21-08-2015,7
Daisy Robinson,loan_8,15-08-2015,87360,15-12-2015,4
Daisy Robinson,loan_9,11-12-2015,131040,11-06-2016,6
Daisy Robinson,loan_10,15-06-2016,136080,15-12-2016,6
Daisy Robinson,loan_11,21-12-2016,99120,21-04-2017,4
Daisy Robinson,loan_12,20-04-2017,157920,20-12-2017,8
Daisy Robinson,loan_13,16-12-2017,257040,16-12-2018,12
Daisy Robinson,loan_14,10-12-2018,273000,10-10-2019,10
Daisy Robinson,loan_15,05-10-2019,144060,05-05-2020,7
Daisy Robinson,loan_16,06-05-2020,102900,06-10-2020,5
Daisy Robinson,loan_17,21-10-2020,207900,21-09-2021,11
Archie White,loan_1,12-09-2010,146520,12-03-2011,6
Archie White,loan_2,11-03-2011,150480,11-09-2011,6
Archie White,loan_3,19-09-2011,190080,19-09-2012,12
Archie White,loan_4,02-09-2012,132000,02-05-2013,8
Archie White,loan_5,08-05-2013,95700,08-10-2013,5
Archie White,loan_6,14-10-2013,84480,14-02-2014,4
Archie White,loan_7,24-02-2014,203280,24-01-2015,11
Archie White,loan_8,18-01-2015,221760,18-01-2016,12
Archie White,loan_9,21-01-2016,148500,21-10-2016,9
Archie White,loan_10,06-10-2016,159720,06-09-2017,11
Archie White,loan_11,05-09-2017,129360,05-04-2018,7
Archie White,loan_12,21-04-2018,82500,21-09-2018,5
Archie White,loan_13,24-09-2018,178200,24-07-2019,10
Archie White,loan_14,13-07-2019,95040,13-01-2020,6
Archie White,loan_15,16-01-2020,178200,16-10-2020,9
Archie White,loan_16,09-10-2020,89760,09-02-2021,4
Sienna White,loan_1,11-02-2010,345720,11-02-2011,12
Sienna White,loan_2,24-02-2011,160800,24-07-2011,5
Sienna White,loan_3,09-07-2011,206360,09-02-2012,7
Sienna White,loan_4,10-02-2012,319590,10-11-2012,9
Sienna White,loan_5,16-11-2012,93800,16-03-2013,4
Sienna White,loan_6,18-03-2013,259290,18-12-2013,9
Sienna White,loan_7,04-12-2013,134000,04-05-2014,5
Sienna White,loan_8,19-05-2014,220430,19-12-2014,7
Sienna White,loan_9,22-12-2014,206360,22-07-2015,7
Sienna White,loan_10,01-07-2015,261300,01-05-2016,10
Sienna White,loan_11,05-05-2016,139360,05-09-2016,4
Sienna White,loan_12,12-09-2016,173530,12-04-2017,7
Sienna White,loan_13,25-04-2017,209040,25-10-2017,6
Sienna White,loan_14,01-10-2017,150750,01-03-2018,5
Sienna White,loan_15,20-03-2018,268000,20-11-2018,8
Sienna White,loan_16,14-11-2018,182910,14-06-2019,7
Sienna White,loan_17,20-06-2019,383240,20-05-2020,11
Sienna White,loan_18,23-05-2020,265320,23-02-2021,9
Amelia Walker,loan_1,23-11-2010,85050,23-06-2011,7
Amelia Walker,loan_2,01-06-2011,91800,01-12-2011,6
Amelia Walker,loan_3,01-12-2011,193050,01-11-2012,11
Amelia Walker,loan_4,08-11-2012,55800,08-03-2013,4
Amelia Walker,loan_5,04-03-2013,133200,04-11-2013,8
Amelia Walker,loan_6,09-11-2013,66150,09-06-2014,7
Amelia Walker,loan_7,10-06-2014,108000,10-04-2015,10
Amelia Walker,loan_8,19-04-2015,103950,19-03-2016,11
Amelia Walker,loan_9,14-03-2016,205200,14-03-2017,12
Amelia Walker,loan_10,04-03-2017,137700,04-12-2017,9
Amelia Walker,loan_11,01-12-2017,108000,01-10-2018,10
Amelia Walker,loan_12,01-10-2018,166500,01-08-2019,10
Amelia Walker,loan_13,06-08-2019,49500,06-01-2020,5
Amelia Walker,loan_14,12-01-2020,108900,12-12-2020,11
Amelia Walker,loan_15,08-12-2020,133650,08-11-2021,11
Roman Burton,loan_1,01-07-2010,69960,01-11-2010,4
Roman Burton,loan_2,12-11-2010,165360,12-11-2011,12
Roman Burton,loan_3,10-11-2011,98580,10-05-2012,6
Roman Burton,loan_4,19-05-2012,63600,19-11-2012,6
Roman Burton,loan_5,24-11-2012,147870,24-08-2013,9
Roman Burton,loan_6,24-08-2013,106000,24-06-2014,10
Roman Burton,loan_7,17-06-2014,116600,17-05-2015,11
Roman Burton,loan_8,24-05-2015,122960,24-01-2016,8
Roman Burton,loan_9,04-01-2016,96460,04-08-2016,7
Roman Burton,loan_10,11-08-2016,67840,11-12-2016,4
Roman Burton,loan_11,22-12-2016,71550,22-05-2017,5
Roman Burton,loan_12,05-05-2017,48760,05-09-2017,4
Roman Burton,loan_13,09-09-2017,48760,09-01-2018,4
Roman Burton,loan_14,13-01-2018,186030,13-10-2018,9
Roman Burton,loan_15,10-10-2018,209880,10-10-2019,12
Roman Burton,loan_16,19-10-2019,122960,19-06-2020,8
Roman Burton,loan_17,24-06-2020,133560,24-06-2021,12
Sophia Payne,loan_1,08-11-2010,286110,08-10-2011,11
Sophia Payne,loan_2,22-10-2011,214200,22-08-2012,10
Sophia Payne,loan_3,19-08-2012,192780,19-05-2013,9
Sophia Payne,loan_4,14-05-2013,112200,14-10-2013,5
Sophia Payne,loan_5,25-10-2013,235620,25-09-2014,11
Sophia Payne,loan_6,22-09-2014,260100,22-07-2015,10
Sophia Payne,loan_7,23-07-2015,137700,23-12-2015,5
Sophia Payne,loan_8,23-12-2015,168300,23-06-2016,6
Sophia Payne,loan_9,16-06-2016,89250,16-11-2016,5
Sophia Payne,loan_10,22-11-2016,243270,22-08-2017,9
Sophia Payne,loan_11,14-08-2017,239700,14-06-2018,10
Sophia Payne,loan_12,17-06-2018,252450,17-05-2019,11
Sophia Payne,loan_13,06-05-2019,128520,06-12-2019,7
Sophia Payne,loan_14,12-12-2019,244800,12-10-2020,10
Sophia Payne,loan_15,20-10-2020,209100,20-08-2021,10
Ivy Adams,loan_1,11-10-2010,205800,11-04-2011,6
Ivy Adams,loan_2,22-04-2011,294000,22-04-2012,12
Ivy Adams,loan_3,02-04-2012,289800,02-01-2013,9
Ivy Adams,loan_4,22-01-2013,294000,22-11-2013,10
Ivy Adams,loan_5,20-11-2013,296100,20-08-2014,9
Ivy Adams,loan_6,15-08-2014,185500,15-01-2015,5
Ivy Adams,loan_7,20-01-2015,308000,20-11-2015,10
Ivy Adams,loan_8,16-11-2015,420000,16-11-2016,12
Ivy Adams,loan_9,10-11-2016,229600,10-07-2017,8
Ivy Adams,loan_10,15-07-2017,338800,15-06-2018,11
Ivy Adams,loan_11,16-06-2018,133000,16-11-2018,5
Ivy Adams,loan_12,09-11-2018,327600,09-08-2019,9
Ivy Adams,loan_13,15-08-2019,319200,15-08-2020,12
Ivy Adams,loan_14,22-08-2020,185500,22-01-2021,5
Poppy Jones,loan_1,13-07-2010,153600,13-07-2011,12
Poppy Jones,loan_2,12-07-2011,72000,12-12-2011,5
Poppy Jones,loan_3,02-12-2011,75600,02-09-2012,9
Poppy Jones,loan_4,25-09-2012,103600,25-04-2013,7
Poppy Jones,loan_5,23-04-2013,149600,23-03-2014,11
Poppy Jones,loan_6,25-03-2014,171600,25-02-2015,11
Poppy Jones,loan_7,21-02-2015,44000,21-07-2015,5
Poppy Jones,loan_8,01-07-2015,60800,01-11-2015,4
Poppy Jones,loan_9,04-11-2015,122400,04-08-2016,9
Poppy Jones,loan_10,25-08-2016,75600,25-05-2017,9
Poppy Jones,loan_11,09-05-2017,172800,09-05-2018,12
Poppy Jones,loan_12,20-05-2018,118800,20-02-2019,9
Poppy Jones,loan_13,12-02-2019,96000,12-12-2019,10
Poppy Jones,loan_14,08-12-2019,144000,08-12-2020,12
Poppy Jones,loan_15,17-12-2020,112000,17-10-2021,10
Henry Stevens,loan_1,12-06-2010,179820,12-03-2011,9
Henry Stevens,loan_2,20-03-2011,86940,20-10-2011,7
Henry Stevens,loan_3,15-10-2011,110160,15-04-2012,6
Henry Stevens,loan_4,04-04-2012,189000,04-02-2013,10
Henry Stevens,loan_5,14-02-2013,87480,14-08-2013,6
Henry Stevens,loan_6,16-08-2013,98280,16-03-2014,7
Henry Stevens,loan_7,18-03-2014,143640,18-10-2014,7
Henry Stevens,loan_8,21-10-2014,246240,21-10-2015,12
Henry Stevens,loan_9,14-10-2015,154440,14-09-2016,11
Henry Stevens,loan_10,05-09-2016,90720,05-04-2017,7
Henry Stevens,loan_11,16-04-2017,233280,16-04-2018,12
Henry Stevens,loan_12,02-04-2018,181440,02-04-2019,12
Henry Stevens,loan_13,10-04-2019,54000,10-09-2019,5
Henry Stevens,loan_14,06-09-2019,168480,06-09-2020,12
Henry Stevens,loan_15,24-09-2020,123120,24-03-2021,6
Sienna Walker,loan_1,19-10-2010,150000,19-04-2011,6
Sienna Walker,loan_2,18-04-2011,220000,18-03-2012,11
Sienna Walker,loan_3,07-03-2012,210000,07-01-2013,10
Sienna Walker,loan_4,09-01-2013,205000,09-11-2013,10
Sienna Walker,loan_5,19-11-2013,90000,19-04-2014,5
Sienna Walker,loan_6,25-04-2014,102500,25-09-2014,5
Sienna Walker,loan_7,05-09-2014,95000,05-02-2015,5
Sienna Walker,loan_8,19-02-2015,132000,19-08-2015,6
Sienna Walker,loan_9,13-08-2015,104000,13-12-2015,4
Sienna Walker,loan_10,14-12-2015,141000,14-06-2016,6
Sienna Walker,loan_11,14-06-2016,120000,14-11-2016,5
Sienna Walker,loan_12,04-11-2016,243000,04-08-2017,9
Sienna Walker,loan_13,21-08-2017,255000,21-06-2018,10
Sienna Walker,loan_14,23-06-2018,193500,23-03-2019,9
Sienna Walker,loan_15,12-03-2019,156000,12-11-2019,8
Sienna Walker,loan_16,12-11-2019,165000,12-05-2020,6
Sienna Walker,loan_17,24-05-2020,108000,24-11-2020,6
Sienna Walker,loan_18,02-11-2020,189000,02-06-2021,7
Arthur Holmes,loan_1,12-05-2010,57960,12-11-2010,6
Arthur Holmes,loan_2,04-11-2010,133980,04-10-2011,11
Arthur Holmes,loan_3,18-10-2011,57120,18-02-2012,4
Arthur Holmes,loan_4,23-02-2012,46200,23-07-2012,5
Arthur Holmes,loan_5,11-07-2012,71400,11-12-2012,5
Arthur Holmes,loan_6,23-12-2012,56700,23-05-2013,5
Arthur Holmes,loan_7,01-05-2013,99960,01-12-2013,7
Arthur Holmes,loan_8,18-12-2013,110880,18-11-2014,11
Arthur Holmes,loan_9,11-11-2014,124740,11-10-2015,11
Arthur Holmes,loan_10,09-10-2015,94080,09-06-2016,8
Arthur Holmes,loan_11,11-06-2016,38640,11-10-2016,4
Arthur Holmes,loan_12,22-10-2016,45360,22-02-2017,4
Arthur Holmes,loan_13,07-02-2017,85680,07-08-2017,6
Arthur Holmes,loan_14,06-08-2017,84000,06-04-2018,8
Arthur Holmes,loan_15,20-04-2018,50400,20-10-2018,6
Arthur Holmes,loan_16,10-10-2018,111720,10-05-2019,7
Arthur Holmes,loan_17,24-05-2019,73080,24-11-2019,6
Arthur Holmes,loan_18,01-11-2019,70560,01-07-2020,8
Arthur Holmes,loan_19,07-07-2020,60480,07-11-2020,4
Arthur Holmes,loan_20,02-11-2020,95760,02-05-2021,6
Sofia Webb,loan_1,06-07-2010,195840,06-07-2011,12
Sofia Webb,loan_2,20-07-2011,59840,20-11-2011,4
Sofia Webb,loan_3,11-11-2011,54400,11-03-2012,4
Sofia Webb,loan_4,25-03-2012,224400,25-02-2013,11
Sofia Webb,loan_5,04-02-2013,88400,04-07-2013,5
Sofia Webb,loan_6,20-07-2013,133280,20-02-2014,7
Sofia Webb,loan_7,07-02-2014,204000,07-02-2015,12
Sofia Webb,loan_8,21-02-2015,187680,21-02-2016,12
Sofia Webb,loan_9,02-02-2016,138720,02-08-2016,6
Sofia Webb,loan_10,06-08-2016,115600,06-01-2017,5
Sofia Webb,loan_11,20-01-2017,204000,20-11-2017,10
Sofia Webb,loan_12,19-11-2017,187680,19-11-2018,12
Sofia Webb,loan_13,22-11-2018,216920,22-10-2019,11
Sofia Webb,loan_14,18-10-2019,220320,18-07-2020,9
Sofia Webb,loan_15,25-07-2020,114240,25-03-2021,8
Phoebe Burton,loan_1,07-08-2010,80850,07-01-2011,5
Phoebe Burton,loan_2,19-01-2011,39200,19-05-2011,4
Phoebe Burton,loan_3,15-05-2011,49000,15-09-2011,4
Phoebe Burton,loan_4,10-09-2011,147000,10-09-2012,12
Phoebe Burton,loan_5,15-09-2012,123480,15-06-2013,9
Phoebe Burton,loan_6,10-06-2013,78400,10-11-2013,5
Phoebe Burton,loan_7,06-11-2013,61250,06-04-2014,5
Phoebe Burton,loan_8,20-04-2014,106330,20-11-2014,7
Phoebe Burton,loan_9,01-11-2014,205800,01-11-2015,12
Phoebe Burton,loan_10,04-11-2015,141120,04-08-2016,9
Phoebe Burton,loan_11,16-08-2016,194040,16-08-2017,12
Phoebe Burton,loan_12,08-08-2017,45080,08-12-2017,4
Phoebe Burton,loan_13,12-12-2017,137200,12-10-2018,10
Phoebe Burton,loan_14,13-10-2018,176400,13-07-2019,9
Phoebe Burton,loan_15,22-07-2019,129360,22-03-2020,8
Phoebe Burton,loan_16,19-03-2020,102900,19-01-2021,10
Archie Allen,loan_1,07-12-2010,205020,07-09-2011,9
Archie Allen,loan_2,25-09-2011,58960,25-01-2012,4
Archie Allen,loan_3,05-01-2012,134000,05-06-2012,5
Archie Allen,loan_4,11-06-2012,233160,11-06-2013,12
Archie Allen,loan_5,10-06-2013,144720,10-03-2014,9
Archie Allen,loan_6,12-03-2014,221100,12-02-2015,11
Archie Allen,loan_7,21-02-2015,211050,21-11-2015,9
Archie Allen,loan_8,22-11-2015,120600,22-08-2016,9
Archie Allen,loan_9,19-08-2016,192960,19-08-2017,12
Archie Allen,loan_10,07-08-2017,155440,07-04-2018,8
Archie Allen,loan_11,16-04-2018,233160,16-04-2019,12
Archie Allen,loan_12,22-04-2019,182910,22-11-2019,7
Archie Allen,loan_13,07-11-2019,134000,07-09-2020,10
Archie Allen,loan_14,21-09-2020,187600,21-07-2021,10
Elsie Foster,loan_1,02-11-2010,325000,02-09-2011,10
Elsie Foster,loan_2,19-09-2011,396500,19-07-2012,10
Elsie Foster,loan_3,16-07-2012,339300,16-04-2013,9
Elsie Foster,loan_4,01-04-2013,274950,01-01-2014,9
Elsie Foster,loan_5,17-01-2014,350350,17-12-2014,11
Elsie Foster,loan_6,01-12-2014,357500,01-10-2015,10
Elsie Foster,loan_7,13-10-2015,143000,13-02-2016,4
Elsie Foster,loan_8,20-02-2016,209300,20-09-2016,7
Elsie Foster,loan_9,07-09-2016,338000,07-05-2017,8
Elsie Foster,loan_10,17-05-2017,145600,17-09-2017,4
Elsie Foster,loan_11,05-09-2017,350350,05-08-2018,11
Elsie Foster,loan_12,13-08-2018,222300,13-02-2019,6
Elsie Foster,loan_13,21-02-2019,166400,21-06-2019,4
Elsie Foster,loan_14,08-06-2019,239200,08-02-2020,8
Elsie Foster,loan_15,03-02-2020,306800,03-10-2020,8
Elsie Foster,loan_16,10-10-2020,127400,10-02-2021,4
Sienna Baker,loan_1,24-04-2010,369600,24-03-2011,11
Sienna Baker,loan_2,04-03-2011,103040,04-07-2011,4
Sienna Baker,loan_3,08-07-2011,389760,08-07-2012,12
Sienna Baker,loan_4,07-07-2012,263200,07-05-2013,10
Sienna Baker,loan_5,10-05-2013,252000,10-02-2014,9
Sienna Baker,loan_6,15-02-2014,383040,15-02-2015,12
Sienna Baker,loan_7,07-02-2015,211680,07-08-2015,6
Sienna Baker,loan_8,25-08-2015,296800,25-06-2016,10
Sienna Baker,loan_9,02-06-2016,329280,02-06-2017,12
Sienna Baker,loan_10,21-06-2017,309120,21-06-2018,12
Sienna Baker,loan_11,21-06-2018,170800,21-11-2018,5
Sienna Baker,loan_12,07-11-2018,423360,07-11-2019,12
Sienna Baker,loan_13,04-11-2019,211680,04-06-2020,7
Sienna Baker,loan_14,13-06-2020,302400,13-03-2021,9
Isla Holmes,loan_1,13-02-2010,230580,13-11-2010,9
Isla Holmes,loan_2,05-11-2010,171360,05-07-2011,8
Isla Holmes,loan_3,16-07-2011,317520,16-07-2012,12
Isla Holmes,loan_4,22-07-2012,153720,22-01-2013,6
Isla Holmes,loan_5,06-01-2013,155820,06-08-2013,7
Isla Holmes,loan_6,03-08-2013,109200,03-12-2013,4
Isla Holmes,loan_7,25-12-2013,252000,25-10-2014,10
Isla Holmes,loan_8,01-10-2014,252000,01-10-2015,12
Isla Holmes,loan_9,23-10-2015,161700,23-05-2016,7
Isla Holmes,loan_10,12-05-2016,107100,12-10-2016,5
Isla Holmes,loan_11,15-10-2016,238140,15-07-2017,9
Isla Holmes,loan_12,20-07-2017,99120,20-11-2017,4
Isla Holmes,loan_13,20-11-2017,111300,20-04-2018,5
Isla Holmes,loan_14,20-04-2018,157920,20-12-2018,8
Isla Holmes,loan_15,04-12-2018,221760,04-11-2019,11
Isla Holmes,loan_16,21-11-2019,85680,21-03-2020,4
Isla Holmes,loan_17,24-03-2020,254100,24-02-2021,11
Grace Burton,loan_1,22-05-2010,161700,22-12-2010,7
Grace Burton,loan_2,01-12-2010,257040,01-12-2011,12
Grace Burton,loan_3,08-12-2011,164640,08-08-2012,8
Grace Burton,loan_4,15-08-2012,136080,15-02-2013,6
Grace Burton,loan_5,22-02-2013,73920,22-06-2013,4
Grace Burton,loan_6,16-06-2013,185220,16-03-2014,9
Grace Burton,loan_7,10-03-2014,161700,10-02-2015,11
Grace Burton,loan_8,17-02-2015,181440,17-11-2015,9
Grace Burton,loan_9,20-11-2015,73500,20-04-2016,5
Grace Burton,loan_10,11-04-2016,173880,11-01-2017,9
Grace Burton,loan_11,01-01-2017,221760,01-12-2017,11
Grace Burton,loan_12,12-12-2017,84000,12-05-2018,5
Grace Burton,loan_13,23-05-2018,246960,23-05-2019,12
Grace Burton,loan_14,23-05-2019,154980,23-02-2020,9
Grace Burton,loan_15,25-02-2020,196560,25-02-2021,12
Phoebe Wilson,loan_1,06-06-2010,180400,06-05-2011,11
Phoebe Wilson,loan_2,06-05-2011,84000,06-10-2011,5
Phoebe Wilson,loan_3,18-10-2011,172800,18-06-2012,8
Phoebe Wilson,loan_4,21-06-2012,144000,21-02-2013,8
Phoebe Wilson,loan_5,01-02-2013,264000,01-02-2014,12
Phoebe Wilson,loan_6,06-02-2014,132000,06-08-2014,6
Phoebe Wilson,loan_7,22-08-2014,78400,22-12-2014,4
Phoebe Wilson,loan_8,13-12-2014,115200,13-08-2015,8
Phoebe Wilson,loan_9,19-08-2015,168000,19-08-2016,12
Phoebe Wilson,loan_10,03-08-2016,91200,03-02-2017,6
Phoebe Wilson,loan_11,15-02-2017,160000,15-10-2017,8
Phoebe Wilson,loan_12,22-10-2017,57600,22-02-2018,4
Phoebe Wilson,loan_13,16-02-2018,88800,16-08-2018,6
Phoebe Wilson,loan_14,16-08-2018,160000,16-06-2019,10
Phoebe Wilson,loan_15,16-06-2019,128000,16-02-2020,8
Phoebe Wilson,loan_16,06-02-2020,127200,06-08-2020,6
Phoebe Wilson,loan_17,24-08-2020,176400,24-05-2021,9
Theo Wilson,loan_1,05-01-2010,201600,05-09-2010,8
Theo Wilson,loan_2,25-09-2010,277200,25-08-2011,11
Theo Wilson,loan_3,14-08-2011,260400,14-08-2012,12
Theo Wilson,loan_4,18-08-2012,224000,18-04-2013,8
Theo Wilson,loan_5,17-04-2013,161700,17-03-2014,11
Theo Wilson,loan_6,07-03-2014,161000,07-01-2015,10
Theo Wilson,loan_7,14-01-2015,136500,14-06-2015,5
Theo Wilson,loan_8,16-06-2015,196000,16-02-2016,8
Theo Wilson,loan_9,03-02-2016,96600,03-08-2016,6
Theo Wilson,loan_10,07-08-2016,91000,07-01-2017,5
Theo Wilson,loan_11,24-01-2017,177100,24-12-2017,11
Theo Wilson,loan_12,05-12-2017,84000,05-06-2018,6
Theo Wilson,loan_13,02-06-2018,186200,02-01-2019,7
Theo Wilson,loan_14,06-01-2019,224000,06-09-2019,8
Theo Wilson,loan_15,11-09-2019,98000,11-04-2020,7
Theo Wilson,loan_16,23-04-2020,140000,23-09-2020,5
Theo Wilson,loan_17,07-09-2020,196000,07-07-2021,10
Lily Allen,loan_1,13-06-2010,184800,13-12-2010,6
Lily Allen,loan_2,15-12-2010,408100,15-10-2011,10
Lily Allen,loan_3,15-10-2011,184800,15-03-2012,5
Lily Allen,loan_4,14-03-2012,338800,14-02-2013,11
Lily Allen,loan_5,23-02-2013,256410,23-11-2013,9
Lily Allen,loan_6,18-11-2013,498960,18-11-2014,12
Lily Allen,loan_7,12-11-2014,400400,12-09-2015,10
Lily Allen,loan_8,10-09-2015,406560,10-08-2016,11
Lily Allen,loan_9,12-08-2016,425040,12-08-2017,12
Lily Allen,loan_10,13-08-2017,339570,13-05-2018,9
Lily Allen,loan_11,20-05-2018,295680,20-01-2019,8
Lily Allen,loan_12,02-01-2019,135520,02-05-2019,4
Lily Allen,loan_13,10-05-2019,110880,10-09-2019,4
Lily Allen,loan_14,11-09-2019,452760,11-09-2020,12
Lily Allen,loan_15,10-09-2020,369600,10-07-2021,10
Ava Payne,loan_1,14-09-2010,134160,14-01-2011,4
Ava Payne,loan_2,14-01-2011,234780,14-08-2011,7
Ava Payne,loan_3,04-08-2011,274560,04-04-2012,8
Ava Payne,loan_4,05-04-2012,243360,05-12-2012,8
