Customer,Loan ID,Date Start,Amount,Date Finish,Duration
Isla Holmes,loan_10,05-05-2014,239120,05-12-2014,7
Isla Holmes,loan_11,25-05-2014,336000,25-03-2015,10
Isla Holmes,loan_12,19-05-2015,131600,19-10-2015,5
Isla Holmes,loan_13,19-05-2015,176400,19-10-2015,5
Isla Holmes,loan_14,22-05-2015,336000,22-03-2016,10
Isla Holmes,loan_15,04-05-2016,351120,04-04-2017,11
Isla Holmes,loan_16,02-05-2017,215040,02-11-2017,6
Isla Holmes,loan_17,25-05-2017,313600,25-03-2018,10
Isla Holmes,loan_18,14-05-2018,215600,14-12-2018,7
Isla Holmes,loan_19,04-05-2018,326480,04-04-2019,11
Isla Holmes,loan_20,10-05-2019,332640,10-04-2020,11
Isla Holmes,loan_21,12-05-2020,254800,12-12-2020,7
Isla Holmes,loan_22,15-05-2020,128800,15-10-2020,5
Isla Holmes,loan_23,14-05-2020,283360,14-04-2021,11
Ella Robinson,loan_1,01-11-2010,211680,01-07-2011,8
Ella Robinson,loan_2,17-11-2011,165240,17-05-2012,6
Ella Robinson,loan_3,05-11-2012,219780,05-10-2013,11
Ella Robinson,loan_4,18-11-2013,137700,18-04-2014,5
Ella Robinson,loan_5,12-11-2014,99360,12-03-2015,4
Ella Robinson,loan_6,13-11-2015,158760,13-06-2016,7
Ella Robinson,loan_7,02-11-2016,291600,02-09-2017,10
Ella Robinson,loan_8,22-11-2017,118800,22-04-2018,5
Ella Robinson,loan_9,09-11-2018,99900,09-04-2019,5
Ella Robinson,loan_10,16-11-2019,259200,16-11-2020,12
Ella Robinson,loan_11,01-11-2020,90720,01-03-2021,4
Henry Chapman,loan_1,07-10-2010,203500,07-09-2011,11
Henry Chapman,loan_2,18-10-2011,159500,18-09-2012,11
Henry Chapman,loan_3,13-10-2012,153000,13-07-2013,9
Henry Chapman,loan_4,23-10-2013,180000,23-10-2014,12
Henry Chapman,loan_5,13-10-2014,176000,13-09-2015,11
Henry Chapman,loan_6,23-10-2015,108000,23-07-2016,9
Henry Chapman,loan_7,08-10-2016,99000,08-04-2017,6
Henry Chapman,loan_8,06-10-2017,130500,06-07-2018,9
Henry Chapman,loan_9,23-10-2018,192500,23-09-2019,11
Henry Chapman,loan_10,25-10-2019,171000,25-07-2020,9
Henry Chapman,loan_11,07-10-2020,72000,07-02-2021,4
Harry Jones,loan_1,04-09-2010,101840,04-01-2011,4
Harry Jones,loan_2,02-09-2011,253260,02-06-2012,9
Harry Jones,loan_3,20-09-2012,225120,20-05-2013,8
Harry Jones,loan_4,01-09-2013,206360,01-04-2014,7
Harry Jones,loan_5,04-09-2014,187600,04-04-2015,7
Harry Jones,loan_6,22-09-2015,239190,22-04-2016,7
Harry Jones,loan_7,18-09-2016,223110,18-06-2017,9
Harry Jones,loan_8,20-09-2017,254600,20-07-2018,10
Harry Jones,loan_9,18-09-2018,123280,18-01-2019,4
Harry Jones,loan_10,12-09-2019,112560,12-01-2020,4
Harry Jones,loan_11,25-09-2020,152760,25-03-2021,6
Arlo Matthews,loan_1,23-12-2010,385000,23-10-2011,10
Arlo Matthews,loan_2,09-12-2011,313600,09-07-2012,7
Arlo Matthews,loan_3,03-12-2012,126000,03-04-2013,4
Arlo Matthews,loan_4,02-12-2013,227500,02-05-2014,5
Arlo Matthews,loan_5,19-12-2014,400400,19-11-2015,11
Arlo Matthews,loan_6,11-12-2015,400400,11-11-2016,11
Arlo Matthews,loan_7,01-12-2016,157500,01-05-2017,5
Arlo Matthews,loan_8,09-12-2017,217000,09-05-2018,5
Arlo Matthews,loan_9,01-12-2018,343000,01-10-2019,10
Arlo Matthews,loan_10,18-12-2019,371700,18-09-2020,9
Arlo Matthews,loan_11,25-12-2020,352800,25-08-2021,8
Mia Allen,loan_1,12-07-2010,272160,12-07-2011,12
Mia Allen,loan_2,19-07-2011,210000,19-05-2012,10
Mia Allen,loan_3,03-07-2012,128520,03-01-2013,6
Mia Allen,loan_4,20-07-2013,144060,20-02-2014,7
Mia Allen,loan_5,23-07-2014,73920,23-11-2014,4
Mia Allen,loan_6,07-07-2014,246960,07-07-2015,12
Mia Allen,loan_7,15-07-2015,134400,15-03-2016,8
Mia Allen,loan_8,20-07-2016,129360,20-02-2017,7
Mia Allen,loan_9,13-07-2017,98280,13-01-2018,6
Mia Allen,loan_10,08-07-2018,157920,08-03-2019,8
Mia Allen,loan_11,02-07-2019,139860,02-04-2020,9
Mia Allen,loan_12,06-07-2020,226800,06-07-2021,12
Isla Wilson,loan_1,08-01-2010,92120,08-05-2010,4
Isla Wilson,loan_2,09-01-2010,325710,09-12-2010,11
Isla Wilson,loan_3,22-01-2010,263200,22-11-2010,10
Isla Wilson,loan_4,02-01-2010,183300,02-07-2010,6
Isla Wilson,loan_5,05-01-2010,300800,05-11-2010,10
Isla Wilson,loan_6,10-01-2010,180950,10-08-2010,7
Isla Wilson,loan_7,18-01-2010,143820,18-07-2010,6
Isla Wilson,loan_8,07-01-2010,203040,07-10-2010,9
Isla Wilson,loan_9,12-01-2010,299860,12-12-2010,11
Isla Wilson,loan_10,17-01-2010,304560,17-01-2011,12
Isla Wilson,loan_11,13-01-2011,282000,13-01-2012,12
Isla Wilson,loan_12,11-01-2012,164500,11-08-2012,7
Isla Wilson,loan_13,02-01-2012,282000,02-11-2012,10
Isla Wilson,loan_14,16-01-2012,194110,16-08-2012,7
Isla Wilson,loan_15,21-01-2012,152750,21-06-2012,5
Isla Wilson,loan_16,11-01-2012,282000,11-01-2013,12
Isla Wilson,loan_17,20-01-2013,237820,20-12-2013,11
Isla Wilson,loan_18,04-01-2013,118440,04-05-2013,4
Isla Wilson,loan_19,07-01-2013,325710,07-12-2013,11
Isla Wilson,loan_20,22-01-2013,110920,22-05-2013,4
Isla Wilson,loan_21,25-01-2013,220900,25-11-2013,10
Isla Wilson,loan_22,25-01-2013,148050,25-06-2013,5
Isla Wilson,loan_23,25-01-2013,195520,25-09-2013,8
Isla Wilson,loan_24,17-01-2013,174840,17-07-2013,6
Isla Wilson,loan_25,18-01-2013,216200,18-11-2013,10
Isla Wilson,loan_26,14-01-2013,163560,14-07-2013,6
Isla Wilson,loan_27,17-01-2013,287640,17-01-2014,12
Isla Wilson,loan_28,23-01-2014,338400,23-01-2015,12
Isla Wilson,loan_29,20-01-2015,112800,20-05-2015,4
Isla Wilson,loan_30,03-01-2015,180480,03-07-2015,6
Isla Wilson,loan_31,24-01-2015,336050,24-12-2015,11
Isla Wilson,loan_32,23-01-2015,122200,23-05-2015,4
Isla Wilson,loan_33,04-01-2015,174840,04-07-2015,6
Isla Wilson,loan_34,12-01-2015,151340,12-08-2015,7
Isla Wilson,loan_35,06-01-2015,187530,06-08-2015,7
Isla Wilson,loan_36,09-01-2015,248160,09-12-2015,11
Isla Wilson,loan_37,13-01-2015,187530,13-08-2015,7
Isla Wilson,loan_38,02-01-2015,294690,02-12-2015,11
Isla Wilson,loan_39,09-01-2015,84600,09-05-2015,4
Isla Wilson,loan_40,01-01-2015,349680,01-01-2016,12
Isla Wilson,loan_41,16-01-2016,210560,16-09-2016,8
Isla Wilson,loan_42,18-01-2016,107160,18-05-2016,4
Isla Wilson,loan_43,09-01-2016,183300,09-07-2016,6
Isla Wilson,loan_44,01-01-2016,210560,01-08-2016,7
Isla Wilson,loan_45,17-01-2016,289520,17-12-2016,11
Isla Wilson,loan_46,06-01-2016,360960,06-01-2017,12
Isla Wilson,loan_47,18-01-2017,242990,18-12-2017,11
Isla Wilson,loan_48,17-01-2017,105280,17-05-2017,4
Isla Wilson,loan_49,03-01-2017,277300,03-11-2017,10
Isla Wilson,loan_50,25-01-2017,126900,25-06-2017,5
Isla Wilson,loan_51,11-01-2017,262260,11-10-2017,9
Isla Wilson,loan_52,04-01-2017,220900,04-11-2017,10
Isla Wilson,loan_53,16-01-2017,216200,16-11-2017,10
Isla Wilson,loan_54,06-01-2017,277300,06-11-2017,10
Isla Wilson,loan_55,20-01-2017,169200,20-07-2017,6
Isla Wilson,loan_56,01-01-2017,194110,01-08-2017,7
Isla Wilson,loan_57,20-01-2017,216200,20-11-2017,10
Isla Wilson,loan_58,11-01-2017,215730,11-10-2017,9
Isla Wilson,loan_59,24-01-2017,112800,24-06-2017,5
Isla Wilson,loan_60,18-01-2017,286700,18-11-2017,10
Isla Wilson,loan_61,04-01-2017,107160,04-05-2017,4
Isla Wilson,loan_62,19-01-2017,108100,19-06-2017,5
Isla Wilson,loan_63,23-01-2017,190820,23-08-2017,7
Isla Wilson,loan_64,20-01-2017,305500,20-11-2017,10
Isla Wilson,loan_65,07-01-2017,203040,07-09-2017,8
Isla Wilson,loan_66,09-01-2017,287640,09-01-2018,12
Isla Wilson,loan_67,18-01-2018,224190,18-10-2018,9
Isla Wilson,loan_68,22-01-2018,253800,22-10-2018,9
Isla Wilson,loan_69,02-01-2018,110920,02-05-2018,4
Isla Wilson,loan_70,01-01-2018,320540,01-12-2018,11
Isla Wilson,loan_71,01-01-2018,180950,01-08-2018,7
Isla Wilson,loan_72,21-01-2018,344040,21-01-2019,12
Isla Wilson,loan_73,25-01-2019,95880,25-05-2019,4
Isla Wilson,loan_74,19-01-2019,239700,19-11-2019,10
Isla Wilson,loan_75,22-01-2019,219960,22-10-2019,9
Isla Wilson,loan_76,11-01-2019,88360,11-05-2019,4
Isla Wilson,loan_77,08-01-2019,325710,08-12-2019,11
Isla Wilson,loan_78,10-01-2019,315840,10-01-2020,12
Isla Wilson,loan_79,02-01-2020,122200,02-05-2020,4
Isla Wilson,loan_80,23-01-2020,206800,23-09-2020,8
Isla Wilson,loan_81,15-01-2020,274010,15-12-2020,11
Isla Wilson,loan_82,19-01-2020,321480,19-01-2021,12
Isabella Davidson,loan_1,21-04-2010,168100,21-02-2011,10
Isabella Davidson,loan_2,21-04-2011,83640,21-08-2011,4
Isabella Davidson,loan_3,25-04-2011,80360,25-08-2011,4
Isabella Davidson,loan_4,06-04-2011,104550,06-09-2011,5
Isabella Davidson,loan_5,12-04-2011,63960,12-08-2011,4
Isabella Davidson,loan_6,25-04-2011,73800,25-08-2011,4
Isabella Davidson,loan_7,17-04-2011,182040,17-04-2012,12
Isabella Davidson,loan_8,11-04-2012,143500,11-11-2012,7
Isabella Davidson,loan_9,21-04-2012,84050,21-09-2012,5
Isabella Davidson,loan_10,25-04-2012,86100,25-09-2012,5
Isabella Davidson,loan_11,04-04-2012,170560,04-12-2012,8
Isabella Davidson,loan_12,07-04-2012,100450,07-11-2012,7
Isabella Davidson,loan_13,18-04-2012,80360,18-08-2012,4
Isabella Davidson,loan_14,20-04-2012,109060,20-11-2012,7
Isabella Davidson,loan_15,03-04-2012,91020,03-10-2012,6
Isabella Davidson,loan_16,12-04-2012,167280,12-12-2012,8
Isabella Davidson,loan_17,17-04-2012,216480,17-04-2013,12
Isabella Davidson,loan_18,01-04-2013,150880,01-12-2013,8
Isabella Davidson,loan_19,09-04-2013,100450,09-11-2013,7
Isabella Davidson,loan_20,16-04-2013,184500,16-01-2014,9
Isabella Davidson,loan_21,25-04-2014,157850,25-03-2015,11
Isabella Davidson,loan_22,03-04-2015,118080,03-10-2015,6
Isabella Davidson,loan_23,22-04-2015,191880,22-01-2016,9
Isabella Davidson,loan_24,06-04-2016,59040,06-08-2016,4
Isabella Davidson,loan_25,11-04-2016,137760,11-11-2016,7
Isabella Davidson,loan_26,04-04-2016,200900,04-02-2017,10
Isabella Davidson,loan_27,10-04-2017,117670,10-11-2017,7
Isabella Davidson,loan_28,18-04-2017,72160,18-08-2017,4
Isabella Davidson,loan_29,04-04-2017,98400,04-10-2017,6
Isabella Davidson,loan_30,06-04-2017,70520,06-08-2017,4
Isabella Davidson,loan_31,17-04-2017,114800,17-12-2017,8
Isabella Davidson,loan_32,01-04-2017,88150,01-09-2017,5
Isabella Davidson,loan_33,23-04-2017,239030,23-03-2018,11
Isabella Davidson,loan_34,19-04-2018,239030,19-03-2019,11
Isabella Davidson,loan_35,07-04-2019,114800,07-11-2019,7
Isabella Davidson,loan_36,23-04-2019,137760,23-11-2019,7
Isabella Davidson,loan_37,18-04-2019,100860,18-10-2019,6
Isabella Davidson,loan_38,24-04-2019,162360,24-01-2020,9
Isabella Davidson,loan_39,08-04-2020,184500,08-01-2021,9
Evie Owen,loan_1,06-12-2010,114750,06-05-2011,5
Evie Owen,loan_2,01-12-2011,202500,01-10-2012,10
Evie Owen,loan_3,07-12-2012,108000,07-05-2013,5
Evie Owen,loan_4,16-12-2013,188100,16-11-2014,11
Evie Owen,loan_5,15-12-2014,99000,15-04-2015,4
Evie Owen,loan_6,05-12-2015,178200,05-09-2016,9
Evie Owen,loan_7,25-12-2016,206550,25-09-2017,9
Evie Owen,loan_8,13-12-2017,70200,13-04-2018,4
Evie Owen,loan_9,18-12-2018,170100,18-09-2019,9
Evie Owen,loan_10,13-12-2019,226800,13-12-2020,12
Evie Owen,loan_11,02-12-2020,207000,02-10-2021,10
Sofia Jones,loan_1,18-01-2010,408870,18-12-2010,11
Sofia Jones,loan_2,06-01-2010,113280,06-05-2010,4
Sofia Jones,loan_3,09-01-2010,159300,09-07-2010,6
Sofia Jones,loan_4,23-01-2010,159300,23-06-2010,5
Sofia Jones,loan_5,13-01-2010,334530,13-10-2010,9
Sofia Jones,loan_6,03-01-2010,214760,03-08-2010,7
Sofia Jones,loan_7,17-01-2010,139240,17-05-2010,4
Sofia Jones,loan_8,19-01-2010,141600,19-05-2010,4
Sofia Jones,loan_9,03-01-2010,141600,03-06-2010,5
Sofia Jones,loan_10,22-01-2010,281430,22-10-2010,9
Sofia Jones,loan_11,14-01-2010,254880,14-10-2010,9
Sofia Jones,loan_12,07-01-2010,185850,07-06-2010,5
Sofia Jones,loan_13,20-01-2010,339840,20-01-2011,12
Sofia Jones,loan_14,03-01-2011,350460,03-12-2011,11
Sofia Jones,loan_15,16-01-2011,302080,16-09-2011,8
Sofia Jones,loan_16,16-01-2011,265500,16-11-2011,10
Sofia Jones,loan_17,07-01-2011,295000,07-11-2011,10
Sofia Jones,loan_18,08-01-2011,343970,08-12-2011,11
Sofia Jones,loan_19,02-01-2011,354000,02-11-2011,10
Sofia Jones,loan_20,10-01-2011,240720,10-09-2011,8
Sofia Jones,loan_21,02-01-2011,337480,02-12-2011,11
Sofia Jones,loan_22,03-01-2011,202370,03-08-2011,7
Sofia Jones,loan_23,21-01-2011,446040,21-01-2012,12
Sofia Jones,loan_24,05-01-2012,243670,05-08-2012,7
Sofia Jones,loan_25,22-01-2012,226560,22-07-2012,6
Sofia Jones,loan_26,02-01-2012,150450,02-06-2012,5
Sofia Jones,loan_27,05-01-2012,350460,05-12-2012,11
Sofia Jones,loan_28,24-01-2012,179950,24-06-2012,5
Sofia Jones,loan_29,12-01-2012,270810,12-10-2012,9
Sofia Jones,loan_30,20-01-2012,300900,20-11-2012,10
Sofia Jones,loan_31,19-01-2012,165200,19-06-2012,5
Sofia Jones,loan_32,19-01-2012,312700,19-11-2012,10
Sofia Jones,loan_33,03-01-2012,182900,03-06-2012,5
Sofia Jones,loan_34,06-01-2012,283200,06-11-2012,10
Sofia Jones,loan_35,16-01-2012,415360,16-12-2012,11
Sofia Jones,loan_36,11-01-2012,292050,11-10-2012,9
Sofia Jones,loan_37,13-01-2012,129800,13-05-2012,4
Sofia Jones,loan_38,24-01-2012,162250,24-06-2012,5
Sofia Jones,loan_39,03-01-2012,146320,03-05-2012,4
Sofia Jones,loan_40,05-01-2012,276120,05-10-2012,9
Sofia Jones,loan_41,21-01-2012,345150,21-10-2012,9
Sofia Jones,loan_42,06-01-2012,318600,06-11-2012,10
Sofia Jones,loan_43,21-01-2012,250160,21-09-2012,8
Sofia Jones,loan_44,24-01-2012,342200,24-11-2012,10
Sofia Jones,loan_45,13-01-2012,438960,13-01-2013,12
Sofia Jones,loan_46,23-01-2013,122720,23-05-2013,4
Sofia Jones,loan_47,21-01-2013,210630,21-08-2013,7
Sofia Jones,loan_48,16-01-2013,244260,16-10-2013,9
Sofia Jones,loan_49,17-01-2013,306800,17-11-2013,10
Sofia Jones,loan_50,19-01-2013,334530,19-10-2013,9
Sofia Jones,loan_51,16-01-2013,382910,16-12-2013,11
Sofia Jones,loan_52,10-01-2013,260190,10-10-2013,9
Sofia Jones,loan_53,07-01-2013,265500,07-11-2013,10
Sofia Jones,loan_54,10-01-2013,230100,10-07-2013,6
Sofia Jones,loan_55,11-01-2013,219480,11-07-2013,6
Sofia Jones,loan_56,14-01-2013,297360,14-10-2013,9
Sofia Jones,loan_57,16-01-2013,208860,16-07-2013,6
Sofia Jones,loan_58,17-01-2013,218890,17-08-2013,7
Sofia Jones,loan_59,20-01-2013,323910,20-10-2013,9
Sofia Jones,loan_60,14-01-2013,306800,14-11-2013,10
Sofia Jones,loan_61,04-01-2013,239540,04-08-2013,7
Sofia Jones,loan_62,13-01-2013,184080,13-07-2013,6
Sofia Jones,loan_63,04-01-2013,212400,04-07-2013,6
Sofia Jones,loan_64,15-01-2013,265500,15-10-2013,9
Sofia Jones,loan_65,13-01-2013,127440,13-05-2013,4
Sofia Jones,loan_66,05-01-2013,147500,05-06-2013,5
Sofia Jones,loan_67,16-01-2013,159300,16-07-2013,6
Sofia Jones,loan_68,10-01-2013,446040,10-01-2014,12
Sofia Jones,loan_69,19-01-2014,134520,19-05-2014,4
Sofia Jones,loan_70,02-01-2014,202370,02-08-2014,7
Sofia Jones,loan_71,10-01-2014,245440,10-09-2014,8
Sofia Jones,loan_72,19-01-2014,122720,19-05-2014,4
Sofia Jones,loan_73,25-01-2014,356950,25-12-2014,11
Sofia Jones,loan_74,14-01-2014,295000,14-11-2014,10
Sofia Jones,loan_75,14-01-2014,156350,14-06-2014,5
Sofia Jones,loan_76,06-01-2014,249570,06-10-2014,9
Sofia Jones,loan_77,12-01-2014,297360,12-10-2014,9
Sofia Jones,loan_78,13-01-2014,194700,13-07-2014,6
Sofia Jones,loan_79,20-01-2014,307980,20-10-2014,9
Sofia Jones,loan_80,17-01-2014,396480,17-01-2015,12
Sofia Jones,loan_81,25-01-2015,162840,25-07-2015,6
Sofia Jones,loan_82,13-01-2015,259600,13-09-2015,8
Sofia Jones,loan_83,24-01-2015,259600,24-09-2015,8
Sofia Jones,loan_84,13-01-2015,188800,13-06-2015,5
Sofia Jones,loan_85,12-01-2015,227150,12-08-2015,7
Sofia Jones,loan_86,21-01-2015,153400,21-05-2015,4
Sofia Jones,loan_87,22-01-2015,264320,22-08-2015,7
Sofia Jones,loan_88,20-01-2015,215940,20-07-2015,6
Sofia Jones,loan_89,07-01-2015,223020,07-08-2015,7
Sofia Jones,loan_90,03-01-2015,302670,03-10-2015,9
Sofia Jones,loan_91,06-01-2015,256060,06-08-2015,7
Sofia Jones,loan_92,22-01-2015,249570,22-10-2015,9
Sofia Jones,loan_93,21-01-2015,238950,21-10-2015,9
Sofia Jones,loan_94,06-01-2015,113280,06-05-2015,4
Sofia Jones,loan_95,08-01-2015,269040,08-09-2015,8
Sofia Jones,loan_96,03-01-2015,194700,03-07-2015,6
Sofia Jones,loan_97,07-01-2015,289100,07-11-2015,10
Sofia Jones,loan_98,25-01-2015,297360,25-09-2015,8
Sofia Jones,loan_99,02-01-2015,264320,02-08-2015,7
Sofia Jones,loan_100,04-01-2015,265500,04-11-2015,10
Sofia Jones,loan_101,22-01-2015,260190,22-10-2015,9
Sofia Jones,loan_102,04-01-2015,324500,04-11-2015,10
Sofia Jones,loan_103,02-01-2015,313290,02-10-2015,9
Sofia Jones,loan_104,23-01-2015,332760,23-01-2016,12
Sofia Jones,loan_105,10-01-2016,339840,10-01-2017,12
Sofia Jones,loan_106,25-01-2017,198240,25-08-2017,7
Sofia Jones,loan_107,16-01-2017,286740,16-10-2017,9
Sofia Jones,loan_108,04-01-2017,356950,04-12-2017,11
Sofia Jones,loan_109,04-01-2017,343970,04-12-2017,11
Sofia Jones,loan_110,15-01-2017,431880,15-01-2018,12
Sofia Jones,loan_111,18-01-2018,281430,18-10-2018,9
Sofia Jones,loan_112,15-01-2018,403560,15-01-2019,12
Sofia Jones,loan_113,04-01-2019,271400,04-11-2019,10
Sofia Jones,loan_114,24-01-2019,339840,24-01-2020,12
Sofia Jones,loan_115,15-01-2020,348100,15-11-2020,10
Sofia Jones,loan_116,22-01-2020,231280,22-08-2020,7
Sofia Jones,loan_117,11-01-2020,198240,11-08-2020,7
Sofia Jones,loan_118,02-01-2020,292050,02-10-2020,9
Sofia Jones,loan_119,14-01-2020,205320,14-07-2020,6
Sofia Jones,loan_120,09-01-2020,323910,09-10-2020,9
Sofia Jones,loan_121,25-01-2020,336300,25-11-2020,10
Sofia Jones,loan_122,03-01-2020,141600,03-05-2020,4
Sofia Jones,loan_123,15-01-2020,151040,15-05-2020,4
Sofia Jones,loan_124,11-01-2020,214760,11-08-2020,7
Sofia Jones,loan_125,20-01-2020,337480,20-12-2020,11
Sofia Jones,loan_126,22-01-2020,194700,22-07-2020,6
Sofia Jones,loan_127,22-01-2020,298540,22-12-2020,11
Sofia Jones,loan_128,06-01-2020,108560,06-05-2020,4
Sofia Jones,loan_129,02-01-2020,337480,02-12-2020,11
Sofia Jones,loan_130,12-01-2020,346920,12-01-2021,12
Ava Walker,loan_1,15-05-2010,96000,15-09-2010,4
Ava Walker,loan_2,24-05-2010,126000,24-12-2010,7
Ava Walker,loan_3,21-05-2010,75000,21-10-2010,5
Ava Walker,loan_4,05-05-2010,144000,05-01-2011,8
Ava Walker,loan_5,03-05-2011,118800,03-02-2012,9
Ava Walker,loan_6,17-05-2012,257400,17-04-2013,11
Ava Walker,loan_7,01-05-2013,118800,01-02-2014,9
Ava Walker,loan_8,24-05-2014,198000,24-03-2015,10
Ava Walker,loan_9,25-05-2015,100800,25-12-2015,7
Ava Walker,loan_10,18-05-2015,120000,18-10-2015,5
Ava Walker,loan_11,17-05-2015,117600,17-12-2015,7
Ava Walker,loan_12,23-05-2015,244800,23-05-2016,12
Ava Walker,loan_13,24-05-2016,168000,24-12-2016,7
Ava Walker,loan_14,22-05-2016,120000,22-01-2017,8
Ava Walker,loan_15,19-05-2017,204000,19-03-2018,10
Ava Walker,loan_16,15-05-2018,250800,15-04-2019,11
Ava Walker,loan_17,20-05-2019,163800,20-12-2019,7
Ava Walker,loan_18,05-05-2019,250800,05-04-2020,11
Ava Walker,loan_19,15-05-2020,180000,15-05-2021,12
Charlie Burton,loan_1,13-09-2010,91800,13-01-2011,4
Charlie Burton,loan_2,09-09-2011,220320,09-06-2012,9
Charlie Burton,loan_3,20-09-2012,146880,20-03-2013,6
Charlie Burton,loan_4,18-09-2013,219300,18-07-2014,10
Charlie Burton,loan_5,25-09-2014,83640,25-01-2015,4
Charlie Burton,loan_6,21-09-2015,201960,21-08-2016,11
Charlie Burton,loan_7,03-09-2016,95880,03-01-2017,4
Charlie Burton,loan_8,14-09-2017,269280,14-09-2018,12
Charlie Burton,loan_9,16-09-2018,157080,16-04-2019,7
Charlie Burton,loan_10,13-09-2019,91800,13-01-2020,4
Charlie Burton,loan_11,06-09-2020,157080,06-04-2021,7
Jack White,loan_1,25-06-2010,419760,25-06-2011,12
Jack White,loan_2,19-06-2011,264000,19-04-2012,10
Jack White,loan_3,17-06-2012,168300,17-11-2012,5
Jack White,loan_4,20-06-2012,139920,20-10-2012,4
Jack White,loan_5,11-06-2012,232320,11-02-2013,8
Jack White,loan_6,08-06-2013,244200,08-04-2014,10
Jack White,loan_7,16-06-2014,257400,16-04-2015,10
Jack White,loan_8,22-06-2015,264000,22-04-2016,10
Jack White,loan_9,25-06-2016,129360,25-10-2016,4
Jack White,loan_10,17-06-2016,320760,17-03-2017,9
Jack White,loan_11,11-06-2017,231000,11-01-2018,7
Jack White,loan_12,05-06-2018,279840,05-02-2019,8
Jack White,loan_13,23-06-2019,255420,23-03-2020,9
Jack White,loan_14,14-06-2020,151800,14-11-2020,5
Jack White,loan_15,11-06-2020,212520,11-01-2021,7
Noah Baker,loan_1,11-06-2010,129600,11-06-2011,12
Noah Baker,loan_2,09-06-2011,118400,09-02-2012,8
Noah Baker,loan_3,16-06-2012,83200,16-02-2013,8
Noah Baker,loan_4,10-06-2013,182400,10-06-2014,12
Noah Baker,loan_5,05-06-2014,144000,05-03-2015,9
Noah Baker,loan_6,25-06-2015,118400,25-02-2016,8
Noah Baker,loan_7,01-06-2016,104400,01-03-2017,9
Noah Baker,loan_8,15-06-2017,56000,15-11-2017,5
Noah Baker,loan_9,25-06-2017,86400,25-02-2018,8
Noah Baker,loan_10,20-06-2018,76800,20-02-2019,8
Noah Baker,loan_11,12-06-2019,144000,12-04-2020,10
Noah Baker,loan_12,16-06-2020,95200,16-01-2021,7
William Adams,loan_1,09-06-2010,91520,09-10-2010,4
William Adams,loan_2,20-06-2010,166320,20-01-2011,7
William Adams,loan_3,12-06-2011,65120,12-10-2011,4
William Adams,loan_4,20-06-2011,110000,20-11-2011,5
William Adams,loan_5,01-06-2011,237160,01-05-2012,11
William Adams,loan_6,06-06-2012,141680,06-01-2013,7
William Adams,loan_7,02-06-2013,107800,02-01-2014,7
William Adams,loan_8,15-06-2014,211200,15-04-2015,10
William Adams,loan_9,08-06-2015,166320,08-01-2016,7
William Adams,loan_10,15-06-2016,147840,15-02-2017,8
William Adams,loan_11,25-06-2017,166320,25-01-2018,7
William Adams,loan_12,09-06-2018,135520,09-01-2019,7
William Adams,loan_13,04-06-2019,165440,04-02-2020,8
William Adams,loan_14,06-06-2020,132440,06-01-2021,7
Harry Robinson,loan_1,01-04-2010,223600,01-12-2010,8
Harry Robinson,loan_2,07-04-2010,298350,07-01-2011,9
Harry Robinson,loan_3,06-04-2011,209300,06-11-2011,7
Harry Robinson,loan_4,23-04-2011,429000,23-04-2012,12
Harry Robinson,loan_5,01-04-2012,106600,01-08-2012,4
Harry Robinson,loan_6,05-04-2012,236600,05-11-2012,7
Harry Robinson,loan_7,15-04-2012,175500,15-10-2012,6
Harry Robinson,loan_8,08-04-2012,351000,08-02-2013,10
Harry Robinson,loan_9,06-04-2013,227500,06-02-2014,10
Harry Robinson,loan_10,10-04-2014,91000,10-08-2014,4
Harry Robinson,loan_11,01-04-2014,239200,01-12-2014,8
Harry Robinson,loan_12,14-04-2014,336050,14-03-2015,11
Harry Robinson,loan_13,07-04-2015,293150,07-03-2016,11
Harry Robinson,loan_14,20-04-2016,382200,20-04-2017,12
Harry Robinson,loan_15,10-04-2017,336050,10-03-2018,11
Harry Robinson,loan_16,20-04-2018,186550,20-11-2018,7
Harry Robinson,loan_17,05-04-2018,378950,05-03-2019,11
Harry Robinson,loan_18,04-04-2019,222950,04-11-2019,7
Harry Robinson,loan_19,14-04-2019,273000,14-02-2020,10
Harry Robinson,loan_20,09-04-2020,350350,09-03-2021,11
Sofia Baker,loan_1,10-05-2010,323190,10-02-2011,9
Sofia Baker,loan_2,03-05-2011,163800,03-09-2011,4
Sofia Baker,loan_3,22-05-2011,173880,22-11-2011,6
Sofia Baker,loan_4,24-05-2011,328860,24-02-2012,9
Sofia Baker,loan_5,18-05-2012,422730,18-04-2013,11
Sofia Baker,loan_6,15-05-2013,262080,15-01-2014,8
Sofia Baker,loan_7,18-05-2014,182700,18-10-2014,5
Sofia Baker,loan_8,23-05-2014,327600,23-01-2015,8
Sofia Baker,loan_9,23-05-2015,173880,23-11-2015,6
Sofia Baker,loan_10,19-05-2015,198450,19-10-2015,5
Sofia Baker,loan_11,25-05-2015,332640,25-04-2016,11
Sofia Baker,loan_12,17-05-2016,371700,17-03-2017,10
Sofia Baker,loan_13,06-05-2017,308700,06-03-2018,10
Sofia Baker,loan_14,18-05-2018,322560,18-01-2019,8
Sofia Baker,loan_15,12-05-2019,273420,12-12-2019,7
Sofia Baker,loan_16,05-05-2019,189000,05-11-2019,6
